ID_x,No Servings,Description,Unnamed: 3,Categories,Size,Price,Nut Score,fdc_id_x,gtin_upc,serving_size,serving_size_unit,branded_food_category,description_x,ingredients,publication_date,Protein - g,Total lipid (fat),Total Carbohydrate,Energy - kcal,Energy - kJ,"Fiber, total dietary","Calcium, Ca","Iron, Fe","Magnesium, Mg","Phosphorus, P","Potassium, K",Sodium/Salt,"Zinc, Zn","Vitamin A, IU",Vitamin E (alpha-tocopherol),"Vitamin D (D2 + D3), International Units",Vitamin E,"Vitamin C, total ascorbic acid",Thiamin,Riboflavin,Niacin,Vitamin K (phylloquinone),Folic acid,"Choline, total","Sugars, total including NLEA","Fatty acids, total trans",Saturated Fat,Vitamin B-6,Vitamin B-12,Added Sugars,FDC_Description,Food_Code,Keyword,Parent,Grandparent,Fruits,Other,Proteins,Vegetables,Protein - cal,Carb - cal,Price per Serving
856579002811,8.0,Spindrift Lime Unsweetened Sparkling Water,0,"Beverages, Natural & Organic",8 cans / 12 fl oz,6.49,99,1969205,856579002811,355.0,ml,Water,"LIME UNSWEETENED SPARKLING WATER, LIME","CARBONATED WATER, LIME JUICE.",2021-07-29,0.0,0.0,0.994,3.55,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,0.0,3.976,-0.48648205060469757
853311003006,1.0,Kevita® Sparkling Probiotic Drink Lemon Ginger,0,"Natural & Organic, Beverages",15.2 fl oz,2.99,22,1787964,853311003006,240.0,ml,Other Drinks,"LEMON GINGER SPARKLING PROBIOTIC DRINK, LEMON GINGER","SPARKLING WATER, WATER KEFIR CULTURE (WATER, LACTIC ACID, KEFIR CULTURE, NATURAL FLAVOR)*, CANE SUGAR*, APPLE CIDER VINEGAR*, GINGER EXTRACT*, BACILLUS COAGULANS GBI-30 6086, FIG CONCENTRATE*, LACTIC ACID, LEMON EXTRACT*, FRUIT AND VEGETABLE JUICE FOR COLOR*.",2021-06-17,0.0,0.0,10.992,40.8,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0689639196477559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Nutritional drink or shake, ready-to-drink (Boost)",95101000,Nutritional drink or shake,"95 Formulated nutrition beverages, energy drinks, sports drink",Other,0,1,0,0,0.0,43.968,0.3739248774316959
786162070005,1.0,Vitaminwater Focus Kiwi-Strawberry Flavored Nutrient Enhanced Water Beverage,0,"Natural & Organic, Beverages",20 fl oz,1.5,25,878630,786162070005,600.0,ml,Water,"NUTRIENT ENHANCED WATER BEVERAGE, KIWI-STRAWBERRY","REVERSE OSMOSIS WATER, LESS THAN 0.5% OF: STEVIA LEAF EXTRACT, CITRIC ACID, VITAMIN C (ASCORBIC ACID), NATURAL FLAVORS, VEGETABLE JUICE (COLOR), GUM ACACIA, MAGNESIUM LACTATE AND CALCIUM LACTATE AND POTASSIUM PHOSPHATE (ELECTROLYTE SOURCES), VITAMIN B5 (CALCIUM PANTOTHENATE), GLYCEROL ESTER OF ROSIN, BETA CAROTENE, VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B12",2020-05-28,0.0,0.0,30.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Water beverage, fruit flavored",94100300,Water beverage,94 Noncarbonated water,Other,0,1,0,0,0.0,120.0,-0.21415141741886665
78000146455,2.817833333,Canada Dry® Club Soda,0,"Beverages, Beverages",1 l,1.5,56,2111442,78000146455,355.0,ml,Water,CAFFEINE FREE CLUB SODA,"CARBONATED WATER, SODIUM BICARBONATE, SODIUM CITRATE, POTASSIUM SULFATE, DISODIUM PHOSPHATE.",2021-10-28,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03473342881311381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,Canadian Club and soda,93301031,Canadian Club and soda,93 Alcoholic beverages,Other,0,1,0,0,0.0,0.0,-0.5969930321873536
836093012077,0.4761904762,IZZE Sparkling Juice Beverage Apple Flavored Juice Drink,0,"Beverages, Beverages",4 cans / 8.4 fl oz,3.79,71,1838123,836093012077,248.0,ml,"Fruit & Vegetable Juice, Nectars & Fruit Drinks","SPARKLING JUICE, APPLE","SPARKLING WATER, APPLE JUICE CONCENTRATE, WHITE GRAPE JUICE CONCENTRATE, NATURAL FLAVOR, CITRIC ACID, ACEROLA JUICE CONCENTRATE, ASCORBIC ACID (VITAMIN C), NIACINAMIDE, PYRIDOXINE HYDROCHLORIDE (VITAMIN B6).",2021-06-17,0.0,0.0,24.0064,89.28,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06879828824049151,0.0,0.0,0.0,0.0,0.0,18.104,0.0,0.0,1.99888,0.0,0.0,0.0,21.0056,0.0,-0.5290928349457172,0.20088,0.0,-0.496877767321732,"Apple juice beverage, 40-50% juice, light",92550360,Apple juice beverage,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,96.0256,2.3354948005238403
11110788924,8.0,Simple Truth Organic™ Naturally Flavored Cucumber Melon Seltzer Water,0,"Beverages, Natural & Organic",8 cans / 12 fl oz,4.29,73,2096525,11110788924,354.0,ml,Water,SELTZER WATER,"CARBONATED WATER, ORGANIC NATURAL FLAVOR.",2021-10-28,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,0.0,0.0,-0.5930462114165445
11110788283,8.0,Simple Truth Organic™ Lemon Lime Seltzer Water,0,"Beverages, Natural & Organic",8 cans / 12 fl oz,4.29,73,1918732,11110788283,354.0,ml,Water,"LEMON LIME FLAVORED SELTZER WATER, LEMON LIME","CARBONATED WATER, ORGANIC NATURAL FLAVOR.",2021-07-29,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,0.0,0.0,-0.5930462114165445
21136050462,12.0,Topo Chico Carbonated Mineral Water,0,Beverages,12 bottles / 12 fl oz,10.49,95,420402,21136050462,240.0,ml,Water,"TOPO CHICO, MINERAL WATER","CARBONATED WATER(WATER, CARBON DIOXIDE).",2019-04-01,0.0,0.0,0.0,0.0,0,0.0,19.2,0.0,0.0,0.0,0.0,-0.0689639196477559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,0.0,0.0,-0.4628011259798427
11110082695,1.0,Simple Truth Organic™ Sparkling Probiotic Lemon Lime Kefir Water Drink,0,"Beverages, Natural & Organic",12 fl oz,2.19,0,1991808,11110082695,355.0,ml,Other Drinks,"LEMON LIME PROBIOTIC SPARKLING KEFIR WATER DRINK, LEMON LIME","ORGANIC KEFIR WATER (WATER, ORGANIC SUGAR, ORGANIC KEFIR CULTURES), ORGANIC WHOLE LEMON PUREE, ORGANIC LIME JUICE (FROM CONCENTRATE), BACILLUS SUBTILIS (PROBIOTIC).",2021-07-29,0.994,0.0,12.993,60.35,0,0.0,10.65,0.0,0.0,0.0,0.0,-0.07270787958279488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.993,0.0,-0.5290928349457172,0.0,0.0,1.0317293789999942,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,3.976,51.972,0.05817921576696428
786162040008,1.0,Vitaminwater® Essential Orange Flavored Nutrient Enhanced Water Beverage,0,"Natural & Organic, Beverages",20 fl oz,1.5,20,861208,786162040008,591.0,ml,Water,"ESSENTIAL ORANGE-ORANGE FLAVORED NUTRIENT ENHANCED WATER BEVERAGE, ESSENTIAL","REVERSE OSMOSIS WATER, CRYSTALLINE FRUCTOSE, CANE SUGAR, LESS THAN 0.5% OF: CITRIC ACID, POTASSIUM PHOSPHATE AND CALCIUM LACTATE AND MAGNESIUM LACTATE (ELECTROLYTE SOURCES),NATURAL FLAVORS, VITAMIN C (ASCORBIC ACID), GUM ACACIA, VITAMIN B3 (NIACINAMIDE), VITAMIN E (ALPHA-TOCOPHERYL ACETATE), VITAMIN B5 (CALCIUM PANTOTHENATE), GLYCEROL ESTER OF ROSIN, VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B12 (CYANOCOBALAMIN), BETA-CAROTENE, MODIFIED FOOD STARCH, SORBITOL.",2020-05-28,0.0,0.0,32.9778,118.2,0,0.0,0.0,0.0,0.0,0.0,177.3,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9731,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,0.0,131.9112,-0.21415141741886665
851818001860,4.0,Dry® Rainier Cherry Botanical Bubbly,0,"Beverages, Natural & Organic",4 cans / 12 fl oz,6.49,39,2051652,851818001860,355.0,ml,Water,"BEVERAGE, RAINIER CHERRY","PURIFIED CARBONATED WATER, PURE CANE SUGAR, NATURAL FLAVOR, PHOSPHORIC ACID.",2021-10-28,0.0,0.0,15.0165,60.35,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0165,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,0.0,60.066,-0.16678956816915685
74780643184,2.817833333,Perrier Lime Flavored Carbonated Mineral Water,0,Beverages,1 l,2.19,100,2086693,74780643184,360.0,ml,Water,"LIME FLAVORED CARBONATED MINERAL WATER, LIME","MINERAL WATER, CARBON DIOXIDE, NATURAL FLAVORS.",2021-10-28,0.0,0.0,0.0,0.0,0,0.0,50.4,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Water, carbonated, flavored",92410250,Water,94 Noncarbonated water,Other,0,1,0,0,0.0,0.0,-0.498322512917125
11110881632,8.0,Simple Truth Organic™ Mango Grapefruit Seltzer Water,0,"Natural & Organic, Beverages",8 cans / 12 fl oz,4.29,73,1956917,11110881632,354.0,ml,Water,"MANGO GRAPEFRUIT FLAVORED SELTZER WATER, MANGO GRAPEFRUIT","CARBONATED WATER, ORGANIC NATURAL FLAVOR.",2021-07-29,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,0.0,0.0,-0.5930462114165445
860003223390,1.0,Olipop™ Classic Grape Sparkling Tonic,0,"Natural & Organic, Beverages",12 fl oz,2.49,87,2180097,860003223390,355.0,ml,"Fruit & Vegetable Juice, Nectars & Fruit Drinks","CLASSIC GRAPE SPARKLING TONIC, CLASSIC GRAPE","CARBONATED WATER, OLISMART (CASSAVA ROOT FIBER, CHICORY ROOT INULIN, JERUSALEM ARTICHOKE INULIN, NOPAL CACTUS*, CALENDULA FLOWER*, KUDZU ROOT*, MARSHMALLOW ROOT*, SLIPPERY ELM BARK*), CONCORD GRAPE JUICE CONCENTRATE, LIME JUICE, APPLE JUICE CONCENTRATE, CASSAVA ROOT SYRUP, TARTARIC ACID, STEVIA LEAF*, HIMALAYAN PINK SALT, NATURAL GRAPE FLAVOR*",2021-10-28,0.0,0.0,15.0165,46.15,0,8.875,0.0,0.0,0.0,0.0,0.0,-0.061683039036758446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0115,0.0,-0.5290928349457172,0.0,0.0,-0.04242699409094855,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,0.0,60.066,0.17658383889123871
11110881748,8.0,Simple Truth Organic™ Strawberry Watermelon Seltzer Water,0,"Natural & Organic, Beverages",8 cans / 12 fl oz,4.29,73,1948733,11110881748,354.0,ml,Water,"STRAWBERRY WATERMELON FLAVORED SELTZER WATER, STRAWBERRY WATERMELON","CARBONATED WATER, ORGANIC NATURAL FLAVOR.",2021-07-29,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,0.0,0.0,-0.5930462114165445
786162010001,1.0,Vitaminwater® Power-C Dragonfruit Flavored Nutrient Enhanced Water Beverage,0,"Natural & Organic, Beverages",20 fl oz,1.5,0,861212,786162010001,591.0,ml,Water,"POWER-C DRAGONFRUIT FLAVORED NUTRIENT ENHANCED WATER BEVERAGE, POWER-C","REVERSE OSMOSIS WATER, CRYSTALLINE FRUCTOSE, CANE SUGAR, LESS THAN 0.5% OF: VITAMIN C (ASCORBIC ACID), CITRIC ACID, NATURAL FLAVORS, DRAGONFRUIT EXTRACT, VEGETABLE JUICE (COLOR), MAGNESIUM LACTATE AND CALCIUM LACTATE AND POTASSIUM PHOSPHATE (ELECTROLYTE SOURCES), TAURINE, VITAMIN B5 (CALCIUM PANTOTHENATE), ZINC GLUCONATE, VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B12 (CYANOCOBALAMIN), CHROMIUM POLYNICOTINATE.",2020-05-28,0.0,0.0,31.9731,118.2,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9731,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Water beverage, fruit flavored",94100300,Water beverage,94 Noncarbonated water,Other,0,1,0,0,0.0,127.8924,-0.21415141741886665
856579002675,8.0,Spindrift Half Tea and Half Lemon Sparkling Water,0,"Beverages, Natural & Organic",8 cans / 12 fl oz,6.49,98,1946346,856579002675,355.0,ml,Water,"UNSWEETENED HALF TEA & HALF LEMON SPARKLING WATER, UNSWEETENED HALF TEA & HALF LEMON","CARBONATED WATER, LEMON JUICE, BREWED BLACK TEA.",2021-07-29,0.0,0.0,0.994,3.55,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Lemonade, fruit juice drink",92510955,Lemonade,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,3.976,-0.48648205060469757
897351000229,1.0,HiBall Grapefruit Sparkling Energy Water,0,"Beverages, Beverages, Natural & Organic, Natural & Organic",16 fl oz,3.29,0,798723,897351000229,473.0,ml,Soda,SPARKLING ENERGY WATER,"CARBONATED PURIFIED WATER, NATURAL FLAVOR, ORGANIC CAFFEINE, ORGANIC GUARANA EXTRACT, ORGANIC PANAX GINSENG EXTRACT, NIACINAMIDE (VIT B3), D-CALCIUM PANTOTHENATE (VIT B5), PYRIDOXINE HYDROCHLORIDE (VIT B6), CYANOCOBALAMIN (VIT B12).",2020-04-01,0.0,0.0,0.9933,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99766,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,2.99882,8.987,-0.496877767321732,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,0.0,3.9732,0.4923295005559702
11110881656,8.0,Simple Truth Organic™ Orange Vanilla Seltzer Water,0,"Natural & Organic, Beverages",8 cans / 12 fl oz,4.29,73,1979990,11110881656,354.0,ml,Water,"ORANGE VANILLA FLAVORED SELTZER WATER, ORANGE VANILLA","CARBONATED WATER, ORGANIC NATURAL FLAVOR.",2021-07-29,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,0.0,0.0,-0.5930462114165445
851818001907,4.0,Dry® Vanilla Bean Botanical Bubbly,0,"Beverages, Natural & Organic",4 cans / 12 fl oz,6.49,21,2084172,851818001907,355.0,ml,Water,"SODA, VANILLA BEAN","PURIFIED CARBONATED WATER, PURE CANE SUGAR, NATURAL FLAVOR, PHOSPHORIC ACID.",2021-10-28,0.0,0.0,16.0105,60.35,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0105,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,0.0,64.042,-0.16678956816915685
11110082848,1.0,Simple Truth Organic™ Sparkling Probiotic Orange Mango Kefir Water Drink,0,"Natural & Organic, Beverages",12 fl oz,2.19,0,2168956,11110082848,355.0,ml,Other Drinks,"ORANGE MANGO WITH TURMERIC PROBIOTIC SPARKLING KEFIR WATER DRINK, ORANGE MANGO","ORGANIC KEFIR WATER (WATER, ORGANIC SUGAR, ORGANIC KEFIR CULTURES), ORGANIC MANGO PUREE, ORGANIC ORANGE JUICE (FROM CONCENTRATE), ORGANIC TURMERIC JUICE, BACILLUS SUBTILIS (PROBIOTIC).",2021-10-28,0.994,0.0,15.0165,71.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07270787958279488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0165,0.0,-0.5290928349457172,0.0,0.0,0.9077882590279625,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,3.976,60.066,0.05817921576696428
11110893611,6.0,Kroger® Club Soda,0,"Beverages, Beverages",6 cans / 12 fl oz,3.69,0,2103956,11110893611,354.0,ml,Soda,CLUB SODA,"CARBONATED WATER, SODIUM BICARBONATE, SALT, POTASSIUM SULFATE.",2021-10-28,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04095150789416472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,Canadian Club and soda,93301031,Canadian Club and soda,93 Alcoholic beverages,Other,0,1,0,0,0.0,0.0,-0.5614716452500713
856579002361,8.0,Spindrift Orange Mango Sparkling Water,0,"Natural & Organic, Beverages",8 cans / 12 fl oz,6.49,97,1929558,856579002361,355.0,ml,Water,"ORANGE MANGO SPARKLING WATER & REAL SQUEEZED FRUIT, ORANGE MANGO","CARBONATED WATER, ORANGE JUICE, ALPHONSO MANGO PUREE, CITRIC ACID.",2021-07-29,0.0,0.0,3.0175,10.65,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,0.0,12.07,-0.48648205060469757
856579002330,8.0,Spindrift Lemon Unsweetened Sparkling Water,0,"Natural & Organic, Beverages",8 cans / 12 fl oz,6.49,0,1906324,856579002330,355.0,ml,Water,"LEMON UNSWEETENED SPARKLING WATER & REAL SQUEEZED FRUIT, LEMON","CARBONATED WATER, LEMON JUICE.",2021-07-29,0.0,0.0,0.994,3.55,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,0.0,3.976,-0.48648205060469757
853311003297,1.0,Kevita® Mojito Lime Mint Coconut Sparkling Probiotic Drink,0,"Beverages, Natural & Organic",15.2 fl oz,2.99,73,2084209,853311003297,240.0,ml,Other Drinks,"MOJITA LIME MINT COCONUT SPARKLING PROBIOTIC DRINK, MOJITA LIME MINT COCONUT","SPARKLING WATER, WATER KEFIR CULTURE (WATER, LACTIC ACID, KEFIR CULTURE, NATURAL FLAVOR)*, COCONUT WATER CONCENTRATE*, APPLE CIDER VINEGAR*, LACTIC ACID, BACILLUS COAGULANS GBI-30 6086, COCONUT FLAVOR*, MOJITO FLAVOR, LIME EXTRACT*, VANILLA EXTRACT*, PURIFIED STEVIA LEAF EXTRACT*.",2021-10-28,0.0,0.0,6.0,19.2,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05654156410292611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.008,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,Mojito,93301125,Mojito,93 Alcoholic beverages,Other,0,1,0,0,0.0,24.0,0.3739248774316959
856579002323,8.0,Spindrift Grapefruit Unsweetened Sparkling Water,0,"Natural & Organic, Beverages",8 cans / 12 fl oz,6.49,0,1906321,856579002323,355.0,ml,Water,"GRAPEFRUIT UNSWEETENED SPARKLING WATER, GRAPE","CARBONATED WATER, GRAPEFRUIT JUICE, ORANGE JUICE, LEMON JUICE, HIBISCUS (FOR COLOR).",2021-07-29,0.0,0.0,4.0115,17.75,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0175,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,0.0,16.046,-0.48648205060469757
856579002316,8.0,Spindrift® Raspberry Lime Sparkling Water,0,"Natural & Organic, Beverages",8 cans / 12 fl oz,6.49,97,1906319,856579002316,355.0,ml,Water,"RASPBERRY LIME SPARKLING WATER & REAL SQUEEZED FRUIT, RASPBERRY LIME","CARBONATED WATER, RASPBERRY PUREE, RASPBERRY JUICE, LIME JUICE.",2021-07-29,0.0,0.0,1.988,10.65,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,0.0,7.952,-0.48648205060469757
853311003303,1.0,Kevita® Sparkling Probiotic Drink Lemon Cayenne,0,"Natural & Organic, Beverages",15.2 fl oz,2.99,75,1907181,853311003303,240.0,ml,Other Drinks,"LEMON CAYENNE SPARKLING PROBIOTIC DRINK, LEMON CAYENNE","SPARKLING WATER, WATER KEFIR CULTURE (WATER, LACTIC ACID, KEFIR CULTURE, NATURAL FLAVOR)*, APPLE CIDER VINEGAR*, LEMON EXTRACT*, CAYENNE EXTRACT*, BACILLUS COAGULANS GB1-30 6068, MAPLE EXTRACT*, PURIFIED STEVIA LEAF EXTRACT*, LACTIC ACID.",2021-07-29,0.0,0.0,1.008,4.8,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07062023372039988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Nutritional drink or shake, ready-to-drink (Boost)",95101000,Nutritional drink or shake,"95 Formulated nutrition beverages, energy drinks, sports drink",Other,0,1,0,0,0.0,4.032,0.3739248774316959
860439001012,1.0,Olipop™ Strawberry Vanilla Sparkling Tonic,0,"Natural & Organic, Beverages",12 fl oz,2.49,88,2145867,860439001012,355.0,ml,"Fruit & Vegetable Juice, Nectars & Fruit Drinks","STRAWBERRY VANILLA SPARKLING TONIC, STRAWBERRY VANILLA","PURIFIED WATER, STRAWBERRY JUICE CONCENTRATE, OLISMART (CHICORY ROOT*, JERUSALEM ARTICHOKE*, KUDZU ROOT*, CASSAVA FIBER, CASSAVA SYRUP, MARSHMALLOW ROOT*, SLIPPERY ELM BARK*, NOPAL CACTUS*, CALENDULA FLOWER*), APPLE JUICE, LEMON JUICE, STEVIA*, PINK ROCK SALT, VANILLA BEAN ESSENCE*, STRAWBERRY ESSENCE*",2021-10-28,0.0,0.0,12.993,35.5,0,8.875,0.0,0.0,0.0,0.0,0.0,-0.06535798588543726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0175,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Water, tonic",92410110,Water,94 Noncarbonated water,Other,0,1,0,0,0.0,51.972,0.17658383889123871
853311003341,1.0,Kevita® Sparkling Probiotic Drink Tangerine,0,"Beverages, Natural & Organic",15.2 fl oz,2.99,76,1784665,853311003341,240.0,ml,Other Drinks,"TANGERINE SPARKLING PROBIOTIC DRINK, TANGERINE","SPARKLING WATER, WATER KEFIR CULTURE (WATER, LACTIC ACID, KEFIR CULTURE, NATURAL FLAVOR)*, APPLE CIDER VINEGAR*, APPLE JUICE CONCENTRATE*, FRUIT AND VEGETABLE JUICE FOR COLOR*, GREEN MANDARIN EXTRACT*, ASCORBIC ACID (VITAMIN C), BACILLUS COAGULANS GBI-30 6086, ORANGE EXTRACT*, VANILLA EXTRACT*, LACTIC ACID, PURIFIED STEVIA LEAF EXTRACT*.",2021-06-17,0.0,0.0,1.992,14.4,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0689639196477559,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.992,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Nutritional drink or shake, ready-to-drink (Boost)",95101000,Nutritional drink or shake,"95 Formulated nutrition beverages, energy drinks, sports drink",Other,0,1,0,0,0.0,7.968,0.3739248774316959
